Tipo_Prenda,Género,Color,Estilo,Marca,Precio,Talla,Cantidad_Lavados,Edad,Profesión,Género_Incluyente,Calidad
Pantalón,Dama,Rojo,Deportivo,Marca A,720.88,42,12,26,Ciencias Sociales y Humanidades,HombreMujer,Buena
Falda,Caballero,Negro,Formal,Marca A,201.18,32,0,21,Artes,HombreMujer,Regular
Falda,Caballero,Verde,Deportivo,Marca D,1096.36,37,11,23,Ciencias de la Salud,HombreMujer,Buena
Falda,Dama,Rojo,Formal,Marca A,1613.47,34,2,20,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Dama,Rojo,Casual,Marca C,738.06,40,17,23,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Caballero,Blanco,Formal,Marca C,1885.64,45,7,28,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Azul,Deportivo,Marca A,1718.37,34,16,20,Ciencias de la Salud,Hombre,Regular
Vestido,Caballero,Negro,Formal,Marca A,1754.85,32,12,21,Ciencias de la Salud,HombreMujer,Regular
Camisa,Dama,Blanco,Deportivo,Marca A,1526.8,33,12,30,Deportes,Hombre,Mala
Camisa,Caballero,Rojo,Deportivo,Marca D,242.05,43,7,22,Educación,Hombre,Regular
Vestido,Dama,Rojo,Formal,Marca A,1774.94,41,8,22,Ciencias de la Salud,Hombre,Mala
Vestido,Caballero,Blanco,Casual,Marca D,969.09,44,1,22,Artes,Mujer,Mala
Camisa,Caballero,Verde,Formal,Marca B,1860.22,41,16,27,Artes,Mujer,Regular
Vestido,Dama,Negro,Casual,Marca D,1186.96,39,12,26,Educación,Mujer,Regular
Camisa,Caballero,Verde,Formal,Marca B,1157.52,37,18,28,Ciencias de la Salud,Hombre,Buena
Pantalón,Dama,Negro,Casual,Marca A,1060.4,43,19,20,Educación,Hombre,Buena
Camisa,Caballero,Blanco,Deportivo,Marca C,714.06,37,11,29,Educación,Mujer,Regular
Falda,Dama,Blanco,Formal,Marca B,1806.34,41,0,22,Ciencias de la Salud,Hombre,Regular
Vestido,Dama,Verde,Formal,Marca C,1010.15,44,16,28,Ciencias de la Salud,Mujer,Buena
Pantalón,Caballero,Blanco,Casual,Marca D,1922.18,34,10,24,Artes,Hombre,Regular
Falda,Caballero,Negro,Formal,Marca B,267.42,44,18,20,Educación,Hombre,Buena
Falda,Dama,Verde,Deportivo,Marca B,1306.8,33,13,30,Artes,HombreMujer,Mala
Vestido,Dama,Verde,Casual,Marca C,1839.8,39,11,24,Deportes,HombreMujer,Regular
Falda,Caballero,Blanco,Casual,Marca C,1961.12,37,9,30,Educación,Mujer,Buena
Pantalón,Dama,Negro,Deportivo,Marca B,1274.76,35,19,25,Ingeniería,HombreMujer,Mala
Camisa,Caballero,Blanco,Deportivo,Marca A,1052.35,36,9,26,Ciencias de la Salud,HombreMujer,Regular
Falda,Dama,Verde,Formal,Marca A,1015.03,41,13,26,Deportes,Mujer,Buena
Chaqueta,Dama,Rojo,Formal,Marca A,1224.21,36,13,23,Ciencias de la Salud,HombreMujer,Buena
Vestido,Caballero,Negro,Formal,Marca C,836.62,45,7,28,Educación,Mujer,Buena
Pantalón,Caballero,Rojo,Formal,Marca C,649.02,45,11,21,Ingeniería,Hombre,Regular
Camisa,Caballero,Rojo,Formal,Marca A,365.25,38,0,30,Ingeniería,Hombre,Regular
Falda,Caballero,Negro,Casual,Marca A,1690.02,35,14,22,Ciencias Sociales y Humanidades,HombreMujer,Regular
Falda,Dama,Blanco,Formal,Marca D,816.15,35,0,30,Ingeniería,Hombre,Buena
Chaqueta,Dama,Blanco,Deportivo,Marca D,998.83,34,3,21,Ingeniería,Hombre,Buena
Falda,Caballero,Rojo,Casual,Marca B,217.41,42,6,22,Ingeniería,Hombre,Buena
Vestido,Dama,Rojo,Casual,Marca C,1785.59,34,18,30,Ciencias Sociales y Humanidades,HombreMujer,Mala
Chaqueta,Caballero,Blanco,Casual,Marca D,1623.18,41,1,24,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Dama,Azul,Formal,Marca A,1056.84,38,7,28,Ingeniería,HombreMujer,Mala
Vestido,Caballero,Negro,Formal,Marca B,352.91,42,12,25,Artes,Mujer,Buena
Chaqueta,Caballero,Azul,Deportivo,Marca C,246.76,45,19,24,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Rojo,Deportivo,Marca D,1104.35,42,3,30,Artes,Mujer,Buena
Camisa,Caballero,Rojo,Deportivo,Marca D,587.82,32,6,26,Ingeniería,Mujer,Regular
Vestido,Caballero,Blanco,Deportivo,Marca C,1726.2,37,9,30,Ingeniería,HombreMujer,Regular
Chaqueta,Dama,Verde,Casual,Marca D,468.98,39,12,24,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Rojo,Deportivo,Marca B,1497.91,43,2,20,Ingeniería,HombreMujer,Buena
Vestido,Dama,Blanco,Casual,Marca D,1728.17,38,10,30,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Caballero,Azul,Formal,Marca C,1550.35,38,3,28,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Verde,Deportivo,Marca C,549.6,36,15,28,Ciencias de la Salud,Hombre,Buena
Falda,Caballero,Rojo,Casual,Marca A,1091.52,34,5,25,Ciencias Sociales y Humanidades,Hombre,Regular
Falda,Dama,Verde,Deportivo,Marca B,650.28,44,6,24,Artes,Hombre,Buena
Chaqueta,Caballero,Negro,Casual,Marca B,549.17,40,4,26,Artes,Mujer,Buena
Falda,Dama,Blanco,Casual,Marca B,906.87,37,0,24,Artes,Mujer,Regular
Camisa,Dama,Rojo,Casual,Marca C,1845.52,40,14,25,Ciencias de la Salud,HombreMujer,Buena
Camisa,Dama,Azul,Formal,Marca D,431.06,42,13,29,Ciencias de la Salud,Mujer,Mala
Falda,Dama,Verde,Casual,Marca D,1247,39,16,20,Ingeniería,Hombre,Buena
Falda,Caballero,Verde,Formal,Marca B,382.43,36,6,22,Deportes,Mujer,Buena
Camisa,Caballero,Verde,Formal,Marca C,960.01,40,12,26,Educación,Hombre,Mala
Pantalón,Caballero,Verde,Deportivo,Marca C,327.82,44,1,24,Ingeniería,HombreMujer,Buena
Camisa,Dama,Azul,Casual,Marca C,1711.44,32,16,26,Ingeniería,Mujer,Regular
Falda,Dama,Azul,Formal,Marca D,1425.31,40,4,23,Ciencias de la Salud,Hombre,Mala
Pantalón,Caballero,Negro,Casual,Marca C,1553.35,36,7,20,Deportes,Mujer,Buena
Falda,Caballero,Azul,Casual,Marca D,1551.96,42,1,26,Ingeniería,Hombre,Mala
Vestido,Dama,Blanco,Deportivo,Marca B,642.73,36,14,25,Educación,Hombre,Buena
Pantalón,Caballero,Blanco,Casual,Marca D,898.5,35,7,30,Ingeniería,Mujer,Mala
Chaqueta,Caballero,Azul,Formal,Marca D,481,45,8,29,Ciencias Sociales y Humanidades,HombreMujer,Mala
Vestido,Dama,Negro,Deportivo,Marca A,1614.86,41,3,30,Ingeniería,Hombre,Buena
Camisa,Caballero,Negro,Deportivo,Marca B,918.83,33,12,29,Educación,Mujer,Regular
Falda,Dama,Rojo,Deportivo,Marca C,700.05,37,14,22,Ciencias de la Salud,Hombre,Mala
Chaqueta,Caballero,Verde,Formal,Marca D,845.44,43,19,30,Artes,Hombre,Buena
Pantalón,Dama,Verde,Formal,Marca A,1889.16,37,0,22,Educación,Hombre,Regular
Chaqueta,Caballero,Azul,Deportivo,Marca A,217.48,40,9,26,Ingeniería,Hombre,Buena
Falda,Dama,Rojo,Formal,Marca D,1132.12,32,3,26,Deportes,Hombre,Regular
Falda,Dama,Rojo,Casual,Marca B,1436.9,41,4,28,Ingeniería,HombreMujer,Mala
Falda,Dama,Blanco,Deportivo,Marca B,1558.46,45,2,28,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Azul,Formal,Marca A,1822.28,41,11,27,Ingeniería,Hombre,Buena
Camisa,Caballero,Blanco,Casual,Marca C,1816.7,32,6,27,Artes,Mujer,Buena
Camisa,Caballero,Negro,Casual,Marca A,1370.01,42,18,29,Ciencias de la Salud,Mujer,Regular
Falda,Dama,Blanco,Formal,Marca A,1156.23,43,6,23,Educación,Mujer,Mala
Pantalón,Caballero,Verde,Deportivo,Marca C,495.52,34,4,22,Ciencias de la Salud,Hombre,Buena
Vestido,Dama,Blanco,Formal,Marca A,924.37,39,19,27,Ciencias de la Salud,Mujer,Regular
Camisa,Caballero,Rojo,Formal,Marca D,1988.08,34,9,23,Ingeniería,HombreMujer,Buena
Chaqueta,Dama,Verde,Formal,Marca A,1030.45,33,18,30,Deportes,HombreMujer,Mala
Camisa,Caballero,Rojo,Deportivo,Marca B,361.41,40,6,30,Ciencias de la Salud,Mujer,Regular
Vestido,Caballero,Negro,Deportivo,Marca B,1796.06,43,1,28,Ciencias de la Salud,Mujer,Mala
Falda,Caballero,Azul,Casual,Marca B,760.29,32,14,27,Ciencias de la Salud,HombreMujer,Regular
Pantalón,Caballero,Verde,Formal,Marca D,513.08,43,10,21,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Negro,Formal,Marca B,1139.89,37,9,28,Ingeniería,Mujer,Buena
Falda,Caballero,Blanco,Casual,Marca D,1104.43,44,14,21,Ingeniería,Hombre,Buena
Chaqueta,Dama,Verde,Deportivo,Marca B,1322.01,44,11,26,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Negro,Deportivo,Marca B,1338.45,41,16,21,Deportes,Hombre,Regular
Chaqueta,Caballero,Negro,Formal,Marca A,1482.75,33,8,28,Deportes,HombreMujer,Buena
Falda,Caballero,Blanco,Casual,Marca D,979.42,34,8,28,Artes,Hombre,Buena
Chaqueta,Caballero,Blanco,Casual,Marca C,807.51,37,16,25,Ciencias de la Salud,Mujer,Regular
Chaqueta,Caballero,Verde,Formal,Marca D,444.24,36,9,29,Ciencias de la Salud,Mujer,Regular
Falda,Caballero,Blanco,Casual,Marca D,804.58,33,12,29,Ciencias de la Salud,Hombre,Mala
Vestido,Dama,Rojo,Casual,Marca B,853.04,35,0,23,Ciencias Sociales y Humanidades,Mujer,Buena
Falda,Caballero,Verde,Casual,Marca C,406.94,42,10,20,Ingeniería,HombreMujer,Buena
Camisa,Dama,Azul,Casual,Marca A,1920.4,39,10,24,Deportes,Hombre,Buena
Vestido,Caballero,Blanco,Deportivo,Marca C,1119.66,33,10,29,Ciencias Sociales y Humanidades,HombreMujer,Regular
Chaqueta,Dama,Blanco,Casual,Marca D,1804.21,37,14,25,Educación,Hombre,Buena
Pantalón,Dama,Blanco,Casual,Marca D,352.64,35,4,26,Ciencias de la Salud,HombreMujer,Mala
Falda,Caballero,Blanco,Deportivo,Marca C,1858.98,34,6,21,Ciencias de la Salud,Hombre,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca A,761.79,34,15,26,Artes,Mujer,Buena
Vestido,Dama,Negro,Formal,Marca D,1880.29,32,19,29,Deportes,HombreMujer,Buena
Chaqueta,Dama,Blanco,Formal,Marca B,1905.96,40,11,28,Ingeniería,HombreMujer,Mala
Camisa,Caballero,Blanco,Deportivo,Marca A,1206.81,39,11,25,Deportes,Mujer,Buena
Falda,Dama,Azul,Formal,Marca C,1154.81,36,3,27,Artes,HombreMujer,Buena
Pantalón,Caballero,Negro,Formal,Marca C,1757.28,35,3,25,Artes,HombreMujer,Buena
Camisa,Caballero,Rojo,Formal,Marca D,1363.9,34,12,30,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Rojo,Casual,Marca B,374.31,42,16,25,Ingeniería,HombreMujer,Regular
Falda,Dama,Negro,Casual,Marca C,831.32,42,9,28,Ciencias de la Salud,HombreMujer,Regular
Camisa,Dama,Blanco,Casual,Marca B,1523.91,39,2,25,Artes,Mujer,Mala
Falda,Caballero,Rojo,Deportivo,Marca C,1475.36,36,11,27,Ciencias de la Salud,HombreMujer,Mala
Camisa,Caballero,Blanco,Formal,Marca B,1526.64,44,14,25,Educación,Hombre,Buena
Chaqueta,Caballero,Verde,Formal,Marca D,1245.15,37,10,23,Deportes,Hombre,Mala
Chaqueta,Dama,Rojo,Casual,Marca C,1571.38,44,14,24,Ingeniería,Hombre,Buena
Pantalón,Caballero,Blanco,Casual,Marca D,404.71,43,6,27,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Caballero,Negro,Casual,Marca A,1960.95,39,12,30,Ingeniería,Mujer,Regular
Falda,Dama,Rojo,Formal,Marca C,1703.9,32,17,21,Artes,HombreMujer,Regular
Camisa,Caballero,Verde,Casual,Marca A,1063.54,36,4,22,Educación,Hombre,Buena
Pantalón,Caballero,Rojo,Formal,Marca D,1268.58,33,3,26,Deportes,Hombre,Regular
Pantalón,Caballero,Azul,Casual,Marca B,571.74,40,2,20,Ciencias de la Salud,HombreMujer,Mala
Falda,Dama,Rojo,Deportivo,Marca B,513.22,33,9,23,Deportes,Mujer,Buena
Falda,Dama,Azul,Deportivo,Marca B,1193.76,35,17,29,Educación,Hombre,Regular
Vestido,Caballero,Verde,Formal,Marca D,1328.48,37,14,27,Ciencias de la Salud,HombreMujer,Buena
Pantalón,Caballero,Rojo,Casual,Marca C,837.34,44,4,21,Ciencias de la Salud,Mujer,Buena
Pantalón,Dama,Blanco,Formal,Marca C,596.07,36,13,21,Educación,Mujer,Regular
Vestido,Dama,Blanco,Casual,Marca A,1910.14,39,15,26,Ingeniería,Hombre,Regular
Camisa,Caballero,Negro,Deportivo,Marca C,1567.15,32,12,25,Ingeniería,Mujer,Regular
Camisa,Dama,Azul,Deportivo,Marca B,372.95,44,10,29,Deportes,Mujer,Mala
Vestido,Dama,Verde,Formal,Marca A,287.66,34,17,23,Artes,Mujer,Buena
Falda,Dama,Verde,Formal,Marca C,1402.88,33,11,26,Ciencias de la Salud,Hombre,Mala
Vestido,Dama,Verde,Casual,Marca C,1236.23,32,14,24,Deportes,Hombre,Buena
Camisa,Caballero,Blanco,Deportivo,Marca C,1679.76,32,9,21,Ciencias de la Salud,Mujer,Regular
Chaqueta,Caballero,Blanco,Formal,Marca A,911.49,41,15,29,Ingeniería,HombreMujer,Mala
Vestido,Dama,Blanco,Casual,Marca C,1670.48,38,12,27,Deportes,Mujer,Mala
Chaqueta,Caballero,Verde,Formal,Marca B,494.19,42,2,23,Ciencias de la Salud,Hombre,Buena
Vestido,Caballero,Blanco,Formal,Marca C,1628.85,39,14,26,Ciencias de la Salud,Mujer,Regular
Falda,Caballero,Negro,Formal,Marca B,1984.97,39,11,21,Deportes,Hombre,Buena
Vestido,Caballero,Verde,Deportivo,Marca C,1755.44,45,6,23,Ingeniería,Mujer,Regular
Camisa,Dama,Verde,Casual,Marca B,298.65,32,18,30,Educación,Mujer,Buena
Chaqueta,Caballero,Azul,Formal,Marca A,447.57,45,10,30,Artes,Mujer,Regular
Falda,Caballero,Verde,Deportivo,Marca D,1849.97,45,14,30,Ciencias Sociales y Humanidades,Hombre,Mala
Pantalón,Caballero,Negro,Deportivo,Marca A,724.11,45,10,20,Ingeniería,Hombre,Mala
Camisa,Caballero,Negro,Formal,Marca D,1758.2,45,13,20,Educación,HombreMujer,Buena
Pantalón,Caballero,Negro,Formal,Marca D,1957.98,45,8,24,Ciencias de la Salud,Hombre,Regular
Pantalón,Dama,Verde,Formal,Marca D,1971.85,32,4,20,Deportes,Hombre,Mala
Vestido,Caballero,Blanco,Formal,Marca D,1344.68,43,8,30,Artes,Hombre,Buena
Chaqueta,Dama,Verde,Formal,Marca B,1858.88,37,17,25,Ingeniería,Mujer,Mala
Camisa,Caballero,Verde,Deportivo,Marca A,499.25,44,17,30,Educación,Hombre,Regular
Chaqueta,Dama,Blanco,Casual,Marca C,1125.34,39,12,30,Deportes,Hombre,Buena
Chaqueta,Dama,Azul,Formal,Marca B,1356.34,39,18,28,Educación,Mujer,Buena
Camisa,Dama,Blanco,Deportivo,Marca D,1680.67,34,14,25,Ciencias de la Salud,Mujer,Buena
Chaqueta,Caballero,Verde,Formal,Marca A,1682.4,44,10,24,Ingeniería,Hombre,Buena
Pantalón,Caballero,Azul,Deportivo,Marca D,723.43,40,16,20,Ingeniería,Hombre,Buena
Pantalón,Caballero,Azul,Formal,Marca C,549.43,36,15,20,Artes,Hombre,Regular
Chaqueta,Caballero,Verde,Casual,Marca B,1970,40,2,28,Ciencias de la Salud,Hombre,Regular
Camisa,Caballero,Rojo,Formal,Marca D,559.03,33,15,23,Artes,HombreMujer,Regular
Vestido,Dama,Negro,Casual,Marca C,1122.45,40,18,26,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Rojo,Formal,Marca C,399.82,43,10,20,Deportes,Hombre,Buena
Vestido,Caballero,Negro,Deportivo,Marca D,1255.72,33,6,20,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Dama,Rojo,Formal,Marca A,247.66,41,13,30,Ciencias Sociales y Humanidades,HombreMujer,Mala
Vestido,Dama,Azul,Casual,Marca B,1759.45,35,19,27,Ciencias Sociales y Humanidades,HombreMujer,Buena
Vestido,Caballero,Blanco,Casual,Marca C,1254.45,41,3,28,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Blanco,Deportivo,Marca A,298.08,44,4,22,Ingeniería,Mujer,Regular
Chaqueta,Caballero,Verde,Casual,Marca C,1097.95,33,13,29,Deportes,HombreMujer,Buena
Chaqueta,Caballero,Verde,Deportivo,Marca C,1851.01,37,2,27,Ingeniería,Hombre,Regular
Pantalón,Dama,Negro,Deportivo,Marca C,1332.5,32,7,21,Educación,Hombre,Buena
Chaqueta,Caballero,Azul,Casual,Marca A,1880.09,44,7,25,Educación,Hombre,Buena
Chaqueta,Dama,Blanco,Formal,Marca D,722.2,45,18,25,Deportes,Mujer,Buena
Camisa,Dama,Rojo,Deportivo,Marca D,713.47,32,2,20,Ciencias Sociales y Humanidades,HombreMujer,Buena
Falda,Dama,Blanco,Casual,Marca D,261.94,35,1,29,Educación,Hombre,Mala
Falda,Caballero,Blanco,Formal,Marca B,1362.82,45,9,27,Ciencias de la Salud,Hombre,Buena
Camisa,Caballero,Azul,Casual,Marca B,391.62,40,1,20,Ingeniería,HombreMujer,Buena
Chaqueta,Caballero,Blanco,Casual,Marca B,986.35,39,8,20,Ingeniería,Hombre,Regular
Falda,Dama,Azul,Deportivo,Marca A,795.51,34,16,20,Ciencias de la Salud,Hombre,Buena
Pantalón,Dama,Rojo,Deportivo,Marca D,1134.1,44,13,28,Deportes,Hombre,Regular
Pantalón,Caballero,Verde,Formal,Marca C,1270.89,32,5,25,Ciencias Sociales y Humanidades,Mujer,Regular
Falda,Dama,Blanco,Formal,Marca B,973.61,32,9,28,Educación,Mujer,Regular
Falda,Dama,Negro,Casual,Marca D,1437.76,34,0,21,Ingeniería,Hombre,Regular
Vestido,Caballero,Verde,Casual,Marca B,840.5,41,16,29,Ingeniería,Hombre,Buena
Chaqueta,Caballero,Azul,Formal,Marca D,1642.23,34,17,28,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Blanco,Formal,Marca D,615.4,44,16,28,Educación,HombreMujer,Mala
Falda,Dama,Blanco,Formal,Marca B,1963.78,33,1,25,Ingeniería,Mujer,Buena
Vestido,Caballero,Verde,Formal,Marca B,557.53,36,17,22,Ciencias Sociales y Humanidades,Hombre,Buena
Chaqueta,Dama,Negro,Formal,Marca B,1452,39,19,22,Deportes,HombreMujer,Mala
Pantalón,Dama,Verde,Formal,Marca A,1738.71,43,14,26,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Dama,Verde,Casual,Marca A,493.69,44,12,30,Educación,Mujer,Mala
Falda,Dama,Blanco,Deportivo,Marca C,1952.29,38,3,22,Artes,Mujer,Buena
Pantalón,Caballero,Negro,Formal,Marca A,1571.14,44,17,22,Ciencias de la Salud,HombreMujer,Regular
Chaqueta,Caballero,Azul,Casual,Marca B,1140.21,38,6,26,Deportes,Mujer,Mala
Vestido,Caballero,Verde,Formal,Marca B,361.94,34,4,25,Ingeniería,Hombre,Buena
Vestido,Dama,Blanco,Formal,Marca D,726.89,40,13,23,Deportes,Mujer,Mala
Pantalón,Caballero,Blanco,Casual,Marca B,1612.15,40,10,23,Ciencias Sociales y Humanidades,Mujer,Regular
Pantalón,Caballero,Blanco,Deportivo,Marca B,1255.67,38,0,23,Artes,Hombre,Mala
Camisa,Caballero,Blanco,Formal,Marca A,1927.75,43,10,21,Deportes,Mujer,Buena
Pantalón,Caballero,Rojo,Deportivo,Marca D,1676.8,36,0,30,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Caballero,Verde,Formal,Marca B,1598.42,37,14,27,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Verde,Casual,Marca C,389.41,32,12,27,Ingeniería,Mujer,Mala
Chaqueta,Dama,Blanco,Casual,Marca C,656.31,35,1,25,Educación,HombreMujer,Regular
Camisa,Dama,Rojo,Formal,Marca A,647.08,40,3,28,Artes,Hombre,Regular
Vestido,Dama,Azul,Casual,Marca D,1283.09,39,2,25,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Caballero,Negro,Deportivo,Marca D,686.7,43,6,22,Educación,HombreMujer,Mala
Falda,Caballero,Blanco,Deportivo,Marca B,1003.62,39,17,30,Deportes,Mujer,Buena
Vestido,Caballero,Azul,Casual,Marca A,1081.96,45,7,22,Ciencias Sociales y Humanidades,HombreMujer,Buena
Camisa,Dama,Blanco,Formal,Marca D,1881.65,33,13,25,Ciencias de la Salud,Mujer,Regular
Pantalón,Dama,Verde,Casual,Marca C,1253.08,36,4,27,Educación,HombreMujer,Buena
Chaqueta,Dama,Blanco,Deportivo,Marca D,1804.98,34,15,26,Deportes,Mujer,Buena
Chaqueta,Dama,Rojo,Formal,Marca A,1436.2,40,10,29,Deportes,Hombre,Buena
Chaqueta,Caballero,Rojo,Casual,Marca D,248.08,39,6,20,Deportes,Mujer,Regular
Chaqueta,Caballero,Rojo,Deportivo,Marca B,1713.5,45,3,25,Artes,Mujer,Mala
Chaqueta,Dama,Verde,Formal,Marca C,1188.21,43,17,20,Artes,HombreMujer,Regular
Pantalón,Dama,Azul,Formal,Marca A,304.73,42,7,27,Ingeniería,Hombre,Buena
Pantalón,Dama,Verde,Formal,Marca C,1409.48,37,6,21,Ingeniería,Mujer,Mala
Chaqueta,Caballero,Blanco,Formal,Marca A,1936.91,34,11,23,Educación,Hombre,Buena
Camisa,Dama,Negro,Casual,Marca B,1774.53,45,14,23,Ingeniería,Mujer,Regular
Camisa,Caballero,Verde,Deportivo,Marca B,834.66,37,14,30,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Caballero,Verde,Formal,Marca A,712.47,45,4,22,Deportes,HombreMujer,Regular
Camisa,Dama,Blanco,Formal,Marca C,271.92,45,3,25,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Caballero,Rojo,Formal,Marca A,598.06,39,8,29,Artes,Mujer,Mala
Vestido,Dama,Negro,Formal,Marca D,610.22,44,3,28,Deportes,Mujer,Buena
Pantalón,Caballero,Rojo,Formal,Marca A,1637.31,37,6,25,Ciencias Sociales y Humanidades,Hombre,Regular
Camisa,Caballero,Negro,Deportivo,Marca C,1867.19,45,19,22,Artes,Hombre,Regular
Pantalón,Caballero,Blanco,Deportivo,Marca C,347.89,38,7,30,Deportes,Hombre,Regular
Falda,Caballero,Rojo,Deportivo,Marca B,457.59,34,5,24,Ciencias de la Salud,Hombre,Regular
Chaqueta,Dama,Blanco,Formal,Marca D,823.3,38,12,24,Artes,Mujer,Regular
Chaqueta,Caballero,Blanco,Casual,Marca B,720.46,42,0,29,Ciencias de la Salud,HombreMujer,Buena
Falda,Caballero,Negro,Formal,Marca A,1708.82,36,4,25,Artes,Mujer,Buena
Pantalón,Caballero,Rojo,Formal,Marca A,1680.31,37,14,23,Educación,Mujer,Buena
Falda,Caballero,Azul,Deportivo,Marca C,921.83,34,4,30,Ciencias de la Salud,Mujer,Buena
Camisa,Dama,Azul,Casual,Marca B,926.05,33,18,21,Ciencias Sociales y Humanidades,HombreMujer,Buena
Camisa,Dama,Verde,Casual,Marca A,1643.67,32,7,21,Educación,Hombre,Buena
Camisa,Caballero,Blanco,Casual,Marca B,1184.87,33,7,24,Ciencias de la Salud,Mujer,Regular
Camisa,Caballero,Negro,Formal,Marca A,1546.57,45,1,27,Artes,Mujer,Buena
Pantalón,Caballero,Rojo,Casual,Marca C,1243.54,32,12,20,Ciencias de la Salud,Mujer,Regular
Chaqueta,Dama,Blanco,Formal,Marca C,349.57,40,5,23,Ciencias de la Salud,HombreMujer,Mala
Pantalón,Caballero,Negro,Deportivo,Marca A,1353.7,39,8,25,Ingeniería,Hombre,Regular
Pantalón,Dama,Rojo,Casual,Marca B,576.82,41,3,27,Educación,Mujer,Mala
Falda,Dama,Blanco,Deportivo,Marca A,439.72,39,11,22,Ingeniería,Mujer,Buena
Falda,Dama,Negro,Casual,Marca A,515.89,43,16,25,Ingeniería,Hombre,Regular
Camisa,Dama,Negro,Deportivo,Marca B,1267.15,39,1,24,Ciencias de la Salud,Mujer,Mala
Chaqueta,Dama,Rojo,Casual,Marca B,1388.02,36,12,24,Ciencias Sociales y Humanidades,HombreMujer,Regular
Pantalón,Caballero,Blanco,Casual,Marca C,1317.29,39,1,21,Deportes,Mujer,Buena
Chaqueta,Dama,Azul,Deportivo,Marca A,1713.78,36,9,30,Ingeniería,Hombre,Buena
Camisa,Caballero,Negro,Deportivo,Marca B,1017.03,41,15,27,Ciencias Sociales y Humanidades,Mujer,Mala
Chaqueta,Caballero,Rojo,Formal,Marca C,696.09,42,12,23,Educación,Hombre,Buena
Vestido,Dama,Azul,Deportivo,Marca C,445.98,37,18,30,Deportes,Mujer,Regular
Vestido,Caballero,Blanco,Deportivo,Marca C,1475.1,40,13,22,Ingeniería,Mujer,Buena
Camisa,Dama,Verde,Casual,Marca A,1315.87,32,6,21,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Dama,Blanco,Casual,Marca A,707.39,38,5,26,Artes,HombreMujer,Buena
Falda,Caballero,Negro,Deportivo,Marca D,1164.15,33,16,27,Deportes,Hombre,Buena
Pantalón,Caballero,Negro,Casual,Marca B,574.66,42,17,23,Artes,Hombre,Regular
Chaqueta,Caballero,Azul,Deportivo,Marca A,757.22,34,5,28,Ciencias de la Salud,Mujer,Mala
Camisa,Dama,Blanco,Formal,Marca D,944.86,37,0,26,Ingeniería,Mujer,Buena
Camisa,Dama,Azul,Formal,Marca B,598.24,39,10,30,Ciencias de la Salud,Hombre,Buena
Vestido,Dama,Azul,Formal,Marca D,984.85,40,14,24,Ciencias Sociales y Humanidades,Mujer,Mala
Vestido,Caballero,Negro,Deportivo,Marca C,1774.73,37,8,29,Educación,Mujer,Regular
Falda,Caballero,Negro,Casual,Marca C,472.97,34,4,30,Ingeniería,HombreMujer,Mala
Falda,Dama,Azul,Casual,Marca D,689,33,10,25,Educación,Mujer,Buena
Falda,Dama,Negro,Formal,Marca B,1629.55,43,16,24,Ciencias de la Salud,Mujer,Buena
Falda,Dama,Blanco,Deportivo,Marca D,1814.21,42,7,25,Ciencias Sociales y Humanidades,Mujer,Buena
Falda,Caballero,Negro,Casual,Marca D,1344.22,41,10,28,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca D,610.8,41,4,21,Ingeniería,HombreMujer,Regular
Pantalón,Dama,Blanco,Deportivo,Marca D,571.77,37,4,26,Deportes,Mujer,Regular
Camisa,Caballero,Blanco,Casual,Marca B,1537.07,39,6,28,Artes,Mujer,Buena
Falda,Dama,Azul,Deportivo,Marca A,1309.46,38,2,24,Ingeniería,Hombre,Regular
Falda,Dama,Negro,Formal,Marca C,1514.55,45,2,24,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Negro,Casual,Marca C,1576.41,44,15,30,Ingeniería,HombreMujer,Regular
