ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
4223,2024-06-11,18,Casado/a,Foráneo,98.32,72.64,9,1,17,Medio,13242,No,No,Fuerte,Alta,Regulares,Sí,Mala,Introvertido,Media,7,Mala,Sí,5,Privada,27.35,No,Sí
4224,2024-06-03,24,Unión Libre,Foráneo,63.71,82.19,4,4,8,Alto,13582,No,No,Débil,Baja,Buenas,Sí,Regular,Introvertido,Baja,9,Buena,No,2,Privada,19.22,No,Sí
4225,2024-06-24,25,Casado/a,Foráneo,78.76,74.97,3,1,4,Medio,6856,Sí,No,Débil,Media,Regulares,Sí,Mala,Extrovertido,Baja,8,Mala,No,4,Privada,25.6,Sí,No
4226,2024-02-03,21,Unión Libre,Foráneo,91.88,50.77,3,2,15,Alto,12836,Sí,Sí,Débil,Media,Buenas,No,Regular,Extrovertido,Alta,4,Mala,Sí,0,Privada,38.73,No,Sí
4227,2024-06-01,21,Unión Libre,Foráneo,75.39,92.41,10,1,12,Bajo,17138,No,No,Fuerte,Media,Conflictivas,Sí,Buena,Extrovertido,Baja,7,Regular,No,0,Privada,38.25,No,Sí
4228,2024-03-26,20,Casado/a,Foráneo,62.97,69.71,2,0,3,Medio,6965,Sí,No,Débil,Alta,Buenas,Sí,Regular,Extrovertido,Alta,4,Buena,Sí,3,Pública,8.02,No,Sí
4229,2024-03-24,21,Casado/a,Local,81.07,59.68,8,5,19,Bajo,17756,Sí,No,Débil,Media,Buenas,Sí,Buena,Introvertido,Alta,5,Mala,Sí,5,Pública,14.34,No,Sí
4230,2024-01-15,19,Soltero/a,Local,59.2,84.32,9,0,4,Alto,10670,No,No,Fuerte,Media,Conflictivas,No,Buena,Extrovertido,Baja,8,Mala,No,1,Pública,44.64,Sí,No
4231,2024-03-07,23,Casado/a,Foráneo,62.43,50.72,4,0,10,Bajo,3946,Sí,Sí,Fuerte,Media,Regulares,No,Mala,Extrovertido,Media,6,Regular,No,2,Pública,42.23,Sí,Sí
4232,2024-01-04,21,Unión Libre,Local,57.93,61.02,5,5,17,Bajo,14915,No,Sí,Moderado,Baja,Buenas,Sí,Buena,Extrovertido,Alta,6,Buena,No,3,Pública,23.67,Sí,Sí
4233,2024-01-20,19,Casado/a,Local,99.82,79.29,5,5,10,Medio,10264,Sí,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Media,7,Regular,No,0,Privada,42.73,Sí,No
4234,2024-02-25,24,Casado/a,Local,72.68,67.5,5,2,4,Bajo,5170,No,Sí,Fuerte,Alta,Conflictivas,No,Mala,Introvertido,Alta,9,Regular,Sí,5,Privada,11.74,No,No
4235,2024-05-17,24,Soltero/a,Foráneo,99.61,84.74,1,5,6,Bajo,3106,No,Sí,Moderado,Baja,Regulares,Sí,Buena,Extrovertido,Alta,7,Regular,Sí,0,Privada,47.12,No,Sí
4236,2024-03-18,18,Unión Libre,Local,63.8,50.83,3,5,8,Alto,7816,No,Sí,Débil,Baja,Buenas,Sí,Buena,Introvertido,Media,9,Mala,No,5,Privada,30.86,Sí,No
4237,2024-01-27,22,Casado/a,Foráneo,79.0,62.73,1,3,7,Bajo,9377,No,Sí,Débil,Alta,Regulares,Sí,Mala,Introvertido,Baja,7,Buena,Sí,3,Privada,2.06,Sí,No
4238,2024-06-21,25,Unión Libre,Local,70.14,74.95,2,0,10,Bajo,7191,No,Sí,Fuerte,Alta,Conflictivas,No,Buena,Extrovertido,Alta,5,Mala,No,3,Pública,7.35,Sí,Sí
4239,2024-02-09,18,Casado/a,Local,65.2,51.62,8,5,3,Medio,19425,No,Sí,Moderado,Media,Conflictivas,Sí,Mala,Introvertido,Alta,5,Regular,Sí,4,Pública,10.35,No,No
4240,2024-06-03,18,Casado/a,Foráneo,68.61,51.01,8,3,8,Alto,6952,No,Sí,Débil,Alta,Conflictivas,No,Mala,Extrovertido,Baja,4,Regular,No,4,Pública,14.27,Sí,Sí
4241,2024-04-30,18,Casado/a,Foráneo,96.93,73.63,1,3,9,Alto,13008,No,Sí,Moderado,Baja,Conflictivas,Sí,Buena,Introvertido,Media,8,Regular,Sí,4,Privada,42.3,Sí,Sí
4242,2024-05-30,20,Soltero/a,Foráneo,75.98,99.88,6,2,14,Bajo,19325,Sí,Sí,Moderado,Media,Regulares,No,Buena,Extrovertido,Media,10,Regular,No,5,Pública,34.22,Sí,No
4243,2024-01-27,20,Soltero/a,Foráneo,59.85,75.49,8,0,8,Alto,14204,No,Sí,Fuerte,Baja,Buenas,No,Regular,Extrovertido,Baja,10,Mala,No,4,Pública,47.1,No,No
4244,2024-01-19,19,Casado/a,Local,71.79,80.75,8,0,12,Medio,9546,Sí,Sí,Fuerte,Baja,Regulares,Sí,Mala,Introvertido,Media,5,Regular,No,4,Pública,48.57,Sí,Sí
4245,2024-04-24,18,Casado/a,Local,72.01,73.44,6,3,9,Alto,19939,Sí,Sí,Débil,Baja,Buenas,No,Regular,Extrovertido,Media,5,Regular,Sí,5,Pública,21.66,No,No
4246,2024-04-26,18,Soltero/a,Foráneo,92.63,66.56,4,3,15,Medio,7375,Sí,Sí,Fuerte,Baja,Buenas,No,Mala,Extrovertido,Media,6,Mala,No,2,Privada,45.56,Sí,No
4247,2024-04-22,18,Soltero/a,Foráneo,67.0,79.64,7,3,11,Medio,5494,Sí,Sí,Débil,Alta,Conflictivas,Sí,Buena,Extrovertido,Baja,5,Buena,No,4,Pública,16.6,No,No
4248,2024-03-16,22,Unión Libre,Local,83.57,98.58,8,0,5,Alto,10659,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Alta,6,Buena,Sí,2,Privada,36.67,No,Sí
4249,2024-02-14,18,Soltero/a,Foráneo,87.06,64.45,9,3,19,Bajo,7991,Sí,Sí,Moderado,Baja,Conflictivas,No,Regular,Introvertido,Baja,5,Mala,Sí,5,Privada,46.25,No,Sí
4250,2024-02-28,24,Unión Libre,Local,56.69,88.77,2,1,9,Bajo,14762,No,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Alta,9,Buena,Sí,2,Privada,9.28,No,No
4251,2024-06-19,19,Casado/a,Local,50.86,97.36,4,4,10,Medio,18358,Sí,No,Débil,Baja,Regulares,Sí,Regular,Introvertido,Baja,4,Regular,No,1,Privada,45.82,No,Sí
4252,2024-04-14,18,Casado/a,Local,61.24,54.71,6,2,15,Bajo,12135,No,No,Fuerte,Media,Regulares,No,Mala,Extrovertido,Media,5,Regular,Sí,5,Pública,19.93,Sí,No
4253,2024-02-28,23,Soltero/a,Local,91.95,84.13,4,0,19,Medio,9973,No,No,Débil,Alta,Buenas,Sí,Regular,Introvertido,Alta,8,Regular,No,4,Privada,40.64,No,No
4254,2024-01-05,24,Casado/a,Foráneo,58.53,59.41,2,3,1,Medio,11681,Sí,No,Moderado,Media,Buenas,Sí,Regular,Introvertido,Alta,5,Buena,No,0,Privada,35.63,No,No
4255,2024-03-29,18,Unión Libre,Foráneo,61.15,99.29,6,1,1,Medio,3518,No,No,Fuerte,Media,Conflictivas,Sí,Buena,Extrovertido,Media,6,Regular,No,4,Privada,15.09,No,No
4256,2024-04-10,19,Casado/a,Foráneo,53.19,90.21,6,0,2,Medio,17636,No,Sí,Moderado,Alta,Regulares,Sí,Buena,Extrovertido,Media,5,Regular,No,1,Privada,11.85,Sí,No
4257,2024-01-29,22,Unión Libre,Local,82.55,58.34,10,0,18,Medio,15775,Sí,Sí,Débil,Baja,Buenas,Sí,Buena,Introvertido,Baja,9,Mala,Sí,5,Pública,33.42,Sí,Sí
4258,2024-01-18,20,Casado/a,Local,80.46,90.59,5,2,2,Bajo,4817,Sí,No,Débil,Alta,Buenas,No,Mala,Extrovertido,Baja,10,Regular,Sí,0,Pública,41.0,Sí,Sí
4259,2024-03-07,22,Soltero/a,Foráneo,75.93,73.66,6,2,14,Bajo,13239,Sí,No,Fuerte,Media,Regulares,Sí,Mala,Extrovertido,Alta,5,Buena,No,4,Pública,3.31,No,No
4260,2024-04-14,18,Soltero/a,Foráneo,82.17,83.76,2,0,19,Bajo,14539,Sí,Sí,Moderado,Alta,Regulares,No,Mala,Extrovertido,Media,9,Buena,No,5,Pública,38.08,Sí,No
4261,2024-02-23,18,Casado/a,Local,96.32,83.52,5,5,17,Medio,15617,Sí,Sí,Fuerte,Baja,Buenas,No,Buena,Introvertido,Media,7,Mala,Sí,5,Pública,2.15,No,Sí
4262,2024-02-29,19,Unión Libre,Foráneo,76.57,90.75,9,3,8,Bajo,8471,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,7,Regular,Sí,0,Privada,25.53,No,No
4263,2024-02-12,21,Unión Libre,Foráneo,55.77,74.62,9,5,6,Bajo,4534,No,Sí,Moderado,Alta,Buenas,Sí,Buena,Introvertido,Baja,10,Buena,No,0,Pública,44.94,No,Sí
4264,2024-03-26,20,Casado/a,Foráneo,85.16,81.12,9,0,1,Bajo,11569,Sí,Sí,Moderado,Media,Buenas,No,Regular,Extrovertido,Media,6,Regular,Sí,3,Pública,15.18,Sí,Sí
4265,2024-03-18,24,Soltero/a,Foráneo,93.07,57.01,9,2,20,Medio,3954,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Media,7,Buena,Sí,3,Privada,32.07,Sí,No
4266,2024-06-08,19,Soltero/a,Foráneo,91.33,67.29,8,2,2,Medio,16118,Sí,Sí,Fuerte,Baja,Buenas,No,Regular,Extrovertido,Media,7,Buena,No,2,Privada,36.99,No,No
4267,2024-01-23,19,Casado/a,Local,74.16,64.98,6,0,8,Alto,6430,Sí,Sí,Moderado,Alta,Buenas,Sí,Buena,Extrovertido,Alta,8,Buena,Sí,5,Pública,7.18,No,Sí
4268,2024-03-31,23,Unión Libre,Foráneo,74.14,92.69,4,4,4,Medio,10772,No,Sí,Moderado,Media,Buenas,No,Regular,Introvertido,Alta,10,Mala,No,1,Privada,37.92,No,Sí
4269,2024-04-02,20,Casado/a,Local,72.17,75.7,1,5,3,Alto,10204,Sí,No,Fuerte,Baja,Buenas,Sí,Buena,Introvertido,Media,4,Buena,No,0,Privada,19.54,Sí,No
4270,2024-02-24,22,Unión Libre,Local,52.21,92.16,3,2,13,Bajo,5984,Sí,Sí,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Baja,4,Regular,No,4,Pública,44.0,Sí,Sí
4271,2024-02-14,19,Casado/a,Local,67.74,76.72,10,3,20,Alto,3320,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Extrovertido,Media,10,Regular,No,4,Privada,49.33,Sí,Sí
4272,2024-03-29,22,Unión Libre,Foráneo,89.43,54.62,2,1,20,Medio,6747,No,Sí,Moderado,Baja,Buenas,No,Regular,Extrovertido,Alta,6,Regular,Sí,0,Pública,4.5,No,No
4273,2024-05-24,24,Casado/a,Foráneo,97.12,90.68,4,1,6,Medio,18134,No,Sí,Débil,Alta,Conflictivas,No,Buena,Extrovertido,Baja,8,Mala,No,4,Pública,49.36,Sí,No
4274,2024-02-23,23,Casado/a,Foráneo,61.04,69.99,9,0,9,Medio,10472,Sí,No,Moderado,Baja,Conflictivas,No,Mala,Extrovertido,Media,9,Mala,Sí,2,Privada,3.24,Sí,Sí
4275,2024-06-03,19,Unión Libre,Foráneo,57.29,63.38,3,4,9,Alto,6397,Sí,Sí,Moderado,Baja,Regulares,Sí,Regular,Introvertido,Alta,7,Mala,No,2,Privada,15.6,No,No
4276,2024-03-13,19,Unión Libre,Local,62.28,86.03,2,5,4,Bajo,18194,No,No,Moderado,Media,Buenas,No,Regular,Introvertido,Media,9,Mala,Sí,1,Privada,23.97,No,No
4277,2024-03-16,18,Casado/a,Local,53.88,73.07,7,3,6,Medio,6746,Sí,Sí,Moderado,Media,Conflictivas,Sí,Regular,Introvertido,Alta,6,Regular,Sí,4,Pública,3.0,No,Sí
4278,2024-03-23,23,Casado/a,Foráneo,52.27,97.86,2,2,13,Alto,12851,Sí,No,Fuerte,Media,Conflictivas,Sí,Regular,Introvertido,Alta,6,Buena,Sí,0,Pública,17.71,Sí,No
4279,2024-06-15,19,Unión Libre,Foráneo,50.44,87.13,9,3,7,Alto,3560,Sí,No,Fuerte,Baja,Buenas,No,Regular,Extrovertido,Media,9,Buena,No,1,Privada,48.91,Sí,No
4280,2024-04-20,21,Unión Libre,Foráneo,74.25,53.17,7,1,2,Medio,19858,Sí,No,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Baja,6,Buena,No,0,Privada,37.0,Sí,Sí
4281,2024-06-23,25,Soltero/a,Foráneo,58.34,84.35,9,2,18,Bajo,17553,No,No,Moderado,Alta,Conflictivas,Sí,Buena,Extrovertido,Baja,9,Mala,No,3,Pública,38.78,Sí,No
4282,2024-04-07,19,Soltero/a,Local,56.86,87.45,7,0,14,Medio,5685,No,Sí,Moderado,Media,Regulares,Sí,Regular,Extrovertido,Alta,9,Mala,No,4,Pública,49.49,Sí,Sí
4283,2024-02-10,21,Casado/a,Local,67.53,61.44,9,3,13,Medio,4974,No,Sí,Moderado,Baja,Regulares,No,Buena,Extrovertido,Alta,7,Regular,No,5,Privada,12.7,Sí,No
4284,2024-04-30,21,Casado/a,Local,89.94,63.87,4,2,13,Medio,17805,Sí,No,Moderado,Media,Regulares,Sí,Mala,Introvertido,Baja,9,Mala,Sí,2,Privada,16.14,Sí,Sí
4285,2024-02-12,19,Casado/a,Local,56.77,77.26,2,1,12,Alto,6596,No,Sí,Moderado,Baja,Regulares,No,Mala,Extrovertido,Media,4,Regular,No,2,Privada,34.25,No,Sí
4286,2024-01-12,22,Casado/a,Foráneo,53.45,66.47,6,2,5,Bajo,15352,No,No,Débil,Media,Conflictivas,Sí,Regular,Introvertido,Baja,10,Regular,No,0,Pública,46.88,Sí,No
4287,2024-03-27,24,Unión Libre,Foráneo,78.91,54.98,3,1,16,Medio,10367,No,Sí,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Baja,5,Regular,Sí,4,Privada,36.13,Sí,Sí
4288,2024-04-26,22,Unión Libre,Local,59.88,58.39,7,3,12,Bajo,18018,No,No,Débil,Alta,Regulares,Sí,Mala,Introvertido,Media,6,Buena,Sí,1,Privada,10.25,No,Sí
4289,2024-03-06,21,Unión Libre,Foráneo,53.66,73.56,1,1,14,Bajo,13852,Sí,No,Moderado,Media,Regulares,Sí,Mala,Introvertido,Alta,5,Buena,No,4,Pública,25.7,Sí,Sí
4290,2024-03-20,21,Soltero/a,Local,73.6,83.01,6,5,11,Alto,14381,Sí,Sí,Moderado,Media,Conflictivas,No,Buena,Introvertido,Alta,8,Regular,Sí,5,Privada,5.39,Sí,Sí
4291,2024-04-30,18,Soltero/a,Foráneo,97.98,72.72,2,5,2,Alto,10840,No,Sí,Fuerte,Alta,Buenas,Sí,Regular,Extrovertido,Media,6,Buena,Sí,4,Privada,47.39,Sí,No
4292,2024-05-31,18,Casado/a,Foráneo,96.74,63.87,2,5,16,Bajo,18493,Sí,Sí,Débil,Media,Buenas,No,Buena,Extrovertido,Alta,8,Regular,No,0,Privada,16.05,Sí,No
4293,2024-04-05,18,Soltero/a,Foráneo,99.81,89.21,7,3,12,Medio,4692,Sí,Sí,Débil,Baja,Conflictivas,No,Buena,Introvertido,Baja,10,Buena,No,0,Pública,1.34,Sí,No
4294,2024-01-18,24,Soltero/a,Foráneo,54.64,61.77,3,1,12,Alto,12468,No,Sí,Débil,Media,Conflictivas,Sí,Buena,Introvertido,Alta,6,Regular,Sí,2,Privada,37.39,Sí,Sí
4295,2024-06-21,18,Soltero/a,Local,97.53,67.76,7,4,13,Medio,14245,Sí,Sí,Moderado,Baja,Regulares,No,Buena,Introvertido,Alta,10,Mala,Sí,2,Privada,3.56,No,Sí
4296,2024-01-04,25,Unión Libre,Local,75.31,98.43,2,0,10,Alto,17654,Sí,Sí,Moderado,Media,Conflictivas,No,Regular,Introvertido,Alta,8,Regular,Sí,4,Pública,24.72,No,Sí
4297,2024-01-18,24,Soltero/a,Local,93.92,61.85,1,2,4,Bajo,8162,No,Sí,Fuerte,Baja,Buenas,No,Regular,Introvertido,Baja,5,Buena,No,2,Pública,16.79,Sí,No
4298,2024-05-26,19,Casado/a,Local,63.95,94.46,5,1,5,Bajo,12986,Sí,Sí,Débil,Media,Conflictivas,Sí,Regular,Extrovertido,Media,8,Buena,Sí,2,Pública,11.59,Sí,Sí
4299,2024-01-15,24,Casado/a,Foráneo,76.59,50.89,8,3,18,Bajo,8256,Sí,No,Moderado,Media,Conflictivas,Sí,Mala,Extrovertido,Alta,6,Regular,No,3,Privada,8.78,No,Sí
4300,2024-01-25,23,Unión Libre,Foráneo,72.88,87.93,4,4,7,Medio,19147,Sí,Sí,Moderado,Media,Conflictivas,Sí,Regular,Extrovertido,Media,8,Regular,Sí,0,Privada,18.83,Sí,Sí
4301,2024-03-13,20,Casado/a,Local,52.36,95.63,4,5,1,Medio,16375,No,No,Moderado,Media,Regulares,Sí,Regular,Extrovertido,Baja,4,Mala,No,4,Privada,18.61,No,No
4302,2024-04-19,25,Casado/a,Local,91.31,57.58,2,0,17,Bajo,19420,Sí,Sí,Fuerte,Media,Buenas,No,Buena,Introvertido,Media,9,Mala,No,5,Privada,9.68,Sí,No
4303,2024-02-26,24,Soltero/a,Foráneo,76.81,97.15,10,2,14,Bajo,11036,Sí,Sí,Moderado,Alta,Buenas,No,Buena,Extrovertido,Baja,7,Mala,Sí,3,Privada,41.7,No,Sí
4304,2024-01-26,23,Soltero/a,Foráneo,78.68,74.69,9,3,7,Bajo,18589,No,No,Moderado,Media,Regulares,Sí,Regular,Extrovertido,Baja,10,Mala,No,2,Pública,21.23,Sí,No
4305,2024-06-21,20,Soltero/a,Local,53.69,55.39,3,4,12,Medio,3507,No,Sí,Moderado,Alta,Regulares,No,Regular,Extrovertido,Baja,4,Regular,Sí,1,Privada,8.59,Sí,No
4306,2024-05-27,22,Soltero/a,Foráneo,74.59,67.84,6,4,8,Medio,11686,Sí,Sí,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Media,10,Mala,Sí,3,Privada,6.16,Sí,Sí
4307,2024-02-29,20,Unión Libre,Local,60.12,73.4,6,2,18,Bajo,10373,No,No,Débil,Baja,Conflictivas,Sí,Regular,Introvertido,Media,5,Mala,No,5,Pública,31.78,No,No
4308,2024-01-14,21,Casado/a,Foráneo,94.61,75.25,1,0,19,Medio,15123,Sí,No,Moderado,Media,Conflictivas,Sí,Buena,Extrovertido,Media,9,Regular,No,5,Privada,30.42,Sí,No
4309,2024-05-20,20,Soltero/a,Local,68.29,96.43,1,4,2,Bajo,8666,Sí,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Baja,8,Mala,No,0,Privada,48.76,Sí,Sí
4310,2024-06-04,25,Soltero/a,Local,58.7,52.53,5,3,17,Bajo,12652,Sí,Sí,Moderado,Media,Conflictivas,Sí,Mala,Introvertido,Baja,6,Buena,Sí,0,Privada,18.19,No,Sí
4311,2024-03-02,21,Casado/a,Foráneo,86.64,64.38,2,2,2,Bajo,6937,Sí,Sí,Débil,Media,Regulares,Sí,Buena,Introvertido,Alta,5,Regular,Sí,5,Privada,14.89,No,Sí
4312,2024-02-20,18,Soltero/a,Foráneo,77.36,86.76,1,1,7,Alto,12334,Sí,No,Moderado,Media,Conflictivas,No,Mala,Introvertido,Baja,6,Mala,Sí,5,Pública,17.57,Sí,No
4313,2024-03-18,18,Casado/a,Foráneo,75.5,71.58,1,5,12,Alto,5959,No,Sí,Moderado,Alta,Regulares,Sí,Buena,Introvertido,Media,6,Regular,No,5,Privada,3.97,Sí,No
4314,2024-06-21,25,Casado/a,Local,56.93,98.15,9,2,11,Medio,10749,Sí,No,Débil,Media,Regulares,No,Regular,Introvertido,Media,6,Mala,No,2,Pública,9.28,No,No
4315,2024-06-30,24,Unión Libre,Foráneo,60.04,83.77,4,5,1,Medio,4163,No,Sí,Fuerte,Media,Conflictivas,No,Mala,Extrovertido,Alta,6,Buena,No,5,Privada,36.71,No,No
4316,2024-06-12,18,Unión Libre,Local,73.52,78.17,6,0,18,Bajo,5230,No,Sí,Débil,Media,Conflictivas,No,Mala,Introvertido,Baja,7,Mala,No,1,Privada,44.17,No,No
4317,2024-01-19,21,Casado/a,Local,92.16,93.76,2,2,11,Bajo,14055,Sí,No,Débil,Baja,Regulares,No,Buena,Extrovertido,Alta,4,Mala,Sí,2,Pública,30.07,Sí,No
4318,2024-05-31,24,Soltero/a,Foráneo,56.1,88.33,10,5,8,Medio,13560,Sí,Sí,Débil,Baja,Buenas,No,Regular,Introvertido,Alta,10,Mala,No,0,Pública,43.17,No,Sí
4319,2024-03-30,23,Casado/a,Foráneo,64.89,67.88,8,2,4,Medio,5264,No,No,Débil,Baja,Conflictivas,No,Buena,Extrovertido,Alta,9,Mala,No,3,Pública,19.85,Sí,Sí
4320,2024-06-07,18,Unión Libre,Local,80.49,90.01,1,4,14,Medio,3224,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Extrovertido,Media,6,Mala,No,4,Privada,23.45,No,No
4321,2024-05-18,23,Casado/a,Local,83.5,73.84,7,1,16,Alto,19282,No,Sí,Moderado,Baja,Buenas,No,Regular,Extrovertido,Baja,10,Mala,Sí,0,Pública,43.19,No,Sí
4322,2024-03-22,21,Soltero/a,Local,67.45,71.37,6,4,16,Medio,9752,No,Sí,Débil,Media,Regulares,Sí,Mala,Introvertido,Alta,6,Regular,No,4,Privada,42.18,No,No
4323,2024-01-29,23,Soltero/a,Local,95.52,82.62,1,4,17,Medio,18903,No,No,Débil,Media,Buenas,Sí,Regular,Introvertido,Media,10,Buena,Sí,4,Pública,30.9,No,Sí
4324,2024-02-29,20,Soltero/a,Foráneo,76.34,56.33,4,0,13,Medio,13508,No,Sí,Moderado,Media,Conflictivas,No,Mala,Introvertido,Alta,7,Regular,No,4,Privada,23.1,Sí,Sí
4325,2024-04-03,24,Unión Libre,Local,56.38,52.85,8,2,10,Bajo,10466,Sí,Sí,Moderado,Baja,Regulares,Sí,Buena,Introvertido,Media,7,Mala,Sí,3,Privada,8.29,Sí,No
4326,2024-02-07,24,Unión Libre,Foráneo,60.2,66.5,5,3,17,Alto,8035,Sí,Sí,Débil,Media,Buenas,No,Regular,Introvertido,Alta,8,Mala,Sí,3,Privada,26.18,No,Sí
4327,2024-05-15,19,Unión Libre,Local,59.67,50.81,6,0,14,Alto,6263,Sí,No,Fuerte,Baja,Regulares,Sí,Regular,Introvertido,Media,5,Buena,Sí,3,Pública,14.26,Sí,Sí
4328,2024-04-29,23,Unión Libre,Foráneo,97.39,55.42,10,5,4,Alto,9225,Sí,Sí,Moderado,Media,Buenas,No,Regular,Introvertido,Media,10,Mala,No,4,Pública,11.86,Sí,Sí
4329,2024-03-04,21,Casado/a,Foráneo,55.33,55.0,7,1,12,Medio,10050,No,Sí,Fuerte,Media,Conflictivas,No,Mala,Extrovertido,Media,9,Mala,Sí,2,Pública,31.29,No,No
4330,2024-05-09,23,Casado/a,Foráneo,59.04,52.22,6,2,14,Medio,16194,Sí,Sí,Moderado,Alta,Conflictivas,Sí,Mala,Extrovertido,Baja,6,Mala,Sí,2,Privada,23.85,No,No
4331,2024-01-11,19,Casado/a,Foráneo,92.39,67.67,6,0,2,Bajo,12430,No,Sí,Fuerte,Media,Conflictivas,No,Regular,Introvertido,Media,8,Buena,No,3,Pública,49.6,Sí,No
4332,2024-02-21,22,Casado/a,Local,99.63,61.43,6,4,1,Alto,12466,No,No,Fuerte,Alta,Buenas,No,Regular,Introvertido,Media,9,Buena,No,4,Pública,27.73,Sí,No
4333,2024-04-16,25,Casado/a,Foráneo,74.32,63.78,1,4,18,Bajo,4580,Sí,No,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Media,9,Buena,No,3,Pública,11.6,Sí,No
4334,2024-06-02,20,Soltero/a,Foráneo,57.31,76.41,7,2,18,Alto,4575,Sí,Sí,Moderado,Media,Conflictivas,Sí,Buena,Introvertido,Alta,6,Mala,Sí,4,Privada,28.04,Sí,No
4335,2024-02-05,22,Soltero/a,Foráneo,60.15,71.62,4,1,6,Bajo,7179,No,Sí,Moderado,Media,Regulares,Sí,Buena,Introvertido,Media,4,Buena,No,1,Pública,6.42,Sí,Sí
4336,2024-06-18,20,Casado/a,Local,52.88,72.6,2,1,7,Medio,19493,No,Sí,Débil,Alta,Buenas,Sí,Regular,Extrovertido,Baja,9,Buena,Sí,1,Pública,5.89,No,Sí
4337,2024-04-22,23,Unión Libre,Foráneo,74.87,54.87,3,1,14,Medio,5313,No,No,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Media,6,Mala,No,2,Pública,26.91,No,Sí
4338,2024-05-23,19,Soltero/a,Local,57.87,77.85,5,4,6,Medio,17184,No,Sí,Fuerte,Media,Buenas,Sí,Mala,Introvertido,Alta,6,Mala,No,5,Privada,41.0,No,Sí
4339,2024-03-05,24,Unión Libre,Local,55.08,84.74,2,1,15,Bajo,6195,Sí,No,Fuerte,Alta,Regulares,Sí,Mala,Introvertido,Baja,10,Regular,Sí,4,Pública,49.86,Sí,No
4340,2024-06-26,23,Soltero/a,Local,52.01,53.39,8,3,14,Alto,13612,No,No,Débil,Alta,Regulares,No,Regular,Introvertido,Baja,4,Regular,Sí,2,Privada,19.69,Sí,No
4341,2024-05-17,19,Casado/a,Local,54.3,98.85,3,3,10,Medio,7523,Sí,No,Moderado,Alta,Conflictivas,Sí,Mala,Introvertido,Media,5,Regular,Sí,5,Privada,29.7,Sí,No
4342,2024-01-21,19,Soltero/a,Foráneo,91.15,70.59,4,1,11,Medio,4579,No,Sí,Moderado,Media,Regulares,No,Regular,Introvertido,Alta,6,Mala,Sí,1,Privada,32.38,Sí,Sí
4343,2024-04-10,25,Unión Libre,Foráneo,55.33,61.11,10,2,8,Alto,6271,No,No,Moderado,Alta,Regulares,Sí,Regular,Introvertido,Baja,9,Regular,No,5,Pública,40.47,No,No
4344,2024-04-28,25,Unión Libre,Local,89.81,96.8,2,3,17,Alto,18775,No,No,Débil,Alta,Buenas,Sí,Mala,Introvertido,Alta,10,Mala,No,2,Pública,16.0,No,Sí
4345,2024-05-01,20,Unión Libre,Foráneo,92.33,61.73,8,1,14,Medio,11363,No,No,Débil,Alta,Buenas,No,Mala,Introvertido,Alta,4,Mala,No,5,Privada,18.62,No,Sí
4346,2024-01-17,23,Soltero/a,Foráneo,59.46,75.25,4,3,13,Alto,5232,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Alta,6,Buena,Sí,3,Privada,8.89,No,No
4347,2024-02-09,19,Casado/a,Foráneo,86.12,50.54,7,5,2,Bajo,4122,Sí,No,Moderado,Media,Conflictivas,No,Mala,Introvertido,Alta,5,Buena,Sí,3,Privada,27.85,No,No
4348,2024-05-03,23,Casado/a,Foráneo,89.86,67.95,4,0,4,Alto,8631,No,No,Moderado,Media,Regulares,No,Regular,Extrovertido,Media,9,Regular,Sí,4,Pública,5.87,Sí,No
4349,2024-03-01,21,Unión Libre,Foráneo,75.77,84.96,10,1,19,Bajo,4401,Sí,No,Moderado,Alta,Regulares,No,Buena,Extrovertido,Baja,9,Mala,Sí,3,Pública,43.37,No,No
